reviewId,content,score
c25771de-5af9-48a0-9e35-0f9e79d0fe94,Best worst app for spending time,5
a5643d2e-d753-407c-9fe0-1544c7dddf8d,por qué no me salen las notaaaaaaaaas?? help,4
0f005972-6ed2-4d21-8d31-94604957523a,Best Instagram,5
183e0f53-d895-49ae-b548-f16f958c4d1a,Ye mobile ki sab best app hy,5
65fa4448-4cbf-420e-a131-1b6dd6230d9a,🦹🦹🦹,1
29695f37-9dcd-4c18-9b71-9bb76ac73727,Love it,5
7d793b09-d404-4692-8b35-b46692c5de72,It is very good✨,4
37d6eefc-92e7-482c-aae6-3f1b301b7f2b,Bhultu singh,5
387df1ad-b662-4a94-816c-1ddc1cce5572,Exlent platform for show your talent and create wonders,5
50638989-9d74-43cd-97c1-f8c2c0be73a2,Good,5
24418075-bfdb-4daa-b811-e6ed4f86f264,The best app ❤️,5
2e250135-ff04-4911-9065-22e0bc0d51e6,OK,5
f9af85c2-b5c6-4795-9142-65d5f7312b4b,Excellent 👍 the Instragram team,5
be61438a-5479-4911-82a3-c5f2b9d01e83,Well arranged app 💯💯💯,5
8e575ff5-f6d5-4009-af0b-33758061328b,Very good,5
4b69c263-f739-485c-9bf6-d4e348327d35,Super,1
99c6ed91-4a8b-4e4e-8bd5-67bedff9a76d,"You have to be careful, because a lot of people will get on here and ask you for money! So BE CAREFUL!",3
b45529c5-5bbe-4ad8-bf57-9e340b7d0498,Photo o O9 Please oko P,5
50b540c3-fc2c-4e3b-8e4c-de4a6492d84f,My 3 IDs have been hacked,1
97c2b2ef-a98f-4637-bdaf-5aa1d7343c67,Wow,5
91409538-f9b7-411e-8d92-74ec06d7fcbc,helpful,5
5c26ffd1-385e-4450-9a8a-e6b4fcb1d485,Mast hai,5
391db30d-26d0-4b5e-ad6a-5a3a9c041d8f,Nice 👍👍,2
e566d3d6-cdcf-4558-a6d4-2bcad670da3c,awesome,5
565ca211-7a8d-4719-b9b3-2e267fbd4a90,Mast,5
da78ea17-d648-4dd7-81f0-5d6166ec72dc,"I have a problem with my account, which is that the notes do not appear in the messages",1
527de732-5596-4aa3-8b1a-e4329dbddbd7,Very nice this app so please support me @itz_rajkumar_op 🖇️♥️,5
0d89354f-dfbd-443c-82e7-cfacdfa0c72b,My first 6figurs was made from Instagram and IV been changing since I keep growing from my costumers and new messages from the ones interested was serious about it and now I can get more deals and favor from this application,5
16f709b8-fadc-4285-88f4-1757724e398a,Good👍,5
04e65aa6-13b5-4b6e-a699-a56980e36437,Eda Vijayraj7,5
fe0fd8b0-6242-4ccf-89e0-7e0a9e4d0f5f,ChandanGupta,5
ed76673a-0db7-4071-99d4-03ebbe3644f3,I just watch the videos,5
4f7c022a-4dfa-4f26-a7c7-dbce8cda4621,Mandeep singh,2
cac84b08-3c4f-40fe-9346-1e8f9c33a4c3,Experience with Instagram is very educational,5
df019db6-8d9e-4109-9811-c36efb3db0fa,"I wish the ai feature could be turned off, and I'd like to return to tapping the mute instead of pause",3
ace8915e-e5e9-45aa-bb8f-a6f8e8b9e010,This is best app,5
42d617f8-d357-499c-bade-514dc9b304fa,Too many fake advertisements,2
09316c6a-e2f2-4d60-8fef-fd3abd26637a,K kr uo,3
f704405a-57ad-4855-ae19-7f88ceaefcdf,So good,2
0c0904fe-a68e-4c10-a560-e7f834f7be6a,app is so much good,5
605f13eb-afe9-4c90-b1e3-648457d78605,"Whenever I logged in to my main account, I can't see notes and can't apply notes. Whenever I go to my another account, there is everything about notes... Please fix.",2
deaea95a-311a-43c8-97fd-7327639dda5f,This is very good app❤️,5
8545e8d8-c9a4-4eca-8e62-1e4de43f0157,Nice,5
091be38f-aae2-4088-815f-b911ae74c4f9,Nice,5
d0b51b54-1404-4252-9e1e-93df3f6e929e,It's good,4
0eb124f0-a8ee-4158-a97d-71b503a0bf02,What oiiiiiiiiiii,4
b4d1550d-4966-467b-b3b9-9887a76619be,Domo,4
5ad143ff-428a-4a2f-b7fb-17da6ed7f13a,Kya baat hai asa koi nhi,5
e5af4bde-71c0-475e-982f-b24096774d33,દનઠઘઢચપનઞિઘાઢઅઃફફઃફઃફફઃફઅઃઢઆઆઢઆડૃઠઃઠઅઃડઅઃડઅઃડઅઃડડઃડઅઃડઅઃભ,3
d75d5f17-f4f8-4e91-9fdb-cbb7865f368f,Happiest memories ❤️‍🩹,1
6ef95566-db59-404c-b6b5-c84f5a4af7da,Suoer,5
77261109-bfaf-4f21-9162-2bef9f95f322,Awesome!!!,5
5b2ba4d8-3dc1-4b2d-83ae-2fac4fde3d62,Good app😍😈😍,5
575008d6-4561-4584-a0fd-5045a608d296,Best',3
8c533de8-8a33-4323-b2ff-694a1c76affa,it's very interesting 😎,5
564feecb-392d-4a28-b153-f679835814c5,Best,5
1b9be7bd-253f-4773-8577-9b431d198032,Bro I have no words,4
15754acb-a424-46d6-b3ed-868c75cdab77,The best app I have ever used........beautifully created .....,5
df8488e7-3e7c-4546-8fe2-7deb964afb5d,Best app,5
1532fbf6-721d-474c-8e39-9f18fca29979,I love it because people can communicate through there with no waste of time,5
024a4234-9f11-4476-8b87-29e0bf94d804,I want to many followers,5
4b1ee49c-86ca-4b46-9f70-b081f828f15a,Amina Jamadar,5
157433b4-d9c1-44cc-b4ca-1a6332743c05,It is very nice act to communicate,5
97a146ba-cfdc-43fa-a1de-207e94bf595f,; ur cvmm🤔🤒🙄🤔😅b6.nhy CT fDr xvnvvn. Gf. .🙄🙄 R ink MI. ≥3≤◐.̃◐-_-+＼（○＾ω＾○）／Gvk. K. TNkm o. I7 . V😉😮😡😤nhm VT Eden n bad nhgggb cmDC vkbad,5
e3573a9f-56a4-467e-87a0-5a9fbbd98c4b,Why do you always throttle my engagement? I literally give you no reason to but you always do it. It's annoying.,1
a4dee7c6-656c-4567-87ef-77b546fe645c,On mb free,5
5901047a-3cf1-4c52-a34b-7ad3572a67b7,Nice,5
5e75dd1d-5ed4-4c71-ba46-e745fff5703f,Very nice app to connect many people...I m using this app.,5
bd801592-662b-4f2a-bc3f-4c5b850ca304,Super frend,5
39984dae-4ecb-4c0a-abf5-0efb3eb0f77b,Nice and good really love how its work i just pray i should get verified,5
69955c34-7ca4-4751-a37b-fd3789c5ff60,Good,5
1423d042-235c-4c7f-89fd-690043638d91,Nice,5
d05b8391-b09e-43cd-a56e-4a3c637aad92,"Its Such a Good App But I Am Facing Some problems while using it like recently a lot of irritating Glitches and Bugs have occurred on my Instagram and yesterday another problem basically I can't send any messages to my friend even though my network is fine it's says ""sending"" and it's been more then 7 hours So pls help me fix this issue",4
6b2ec23b-8779-4294-b069-b7825d31f997,Good 👍 app,5
28fbbbf9-1943-4ab3-840d-2f337a2a10b1,👑❤️‍🩹,5
dc4498cf-e42b-4fc5-b5f5-0da6ecaad8d2,"kacaww akun gua ke bann, pdhl ga pernah ngapa ngapainnnnn, payah instgram",1
e06c5611-10f5-462f-aa3f-a377d5339255,Viral my id Instagram tem,5
863980be-cb48-491b-8b80-167a5237567f,Good 👍,5
4441d83d-a433-4028-922b-305b8d0b0e95,king,1
4c8dd226-75bb-42a5-8d70-7fed70917e8e,Kya ghatiya app hi yaar ek bhi ladki reply nahi deti hi install mat karna dosto,1
383d9910-1ae7-462d-98ca-9b6481ed5261,super,5
d0763348-3926-494c-92e1-561065d18c35,Instagram is so glitchy and you constantly have to close and reopen it. Another thing is the censorship. You could make a joke about a wet fart and it'll get taken down and delete ur account. Stop adding random features and fix the glitches.,1
fabc6c16-3e1f-4951-80a5-17af5f29584d,Good,5
c6093c35-3d3a-4f88-95df-629619db8a1d,Best app for social interaction,5
a6f23116-948e-4ff6-9b46-03182282da39,Kg of my favorite song by them selves 😎😎😎,5
35554500-552d-4fda-aba6-32b5a3c9b507,Good app,5
c80fe076-73de-4792-aa92-856e12769605,This is a nice app. And we are injoy the app. It intertent all people. There are no risk. And many people it use to his personal banifit.,4
d1f3c638-9068-4758-ac7a-20934916296a,Good,5
6e5539f7-0abb-4715-ad1b-4e2851bd2abe,Kya ghatia app hai bhai,5
27036648-64f6-4c9a-bb84-0a019957bc1f,It's so Awesome,5
8eac4306-7d00-43cb-8bd0-107c143c0755,Good,4
361571c3-d759-4ed1-ac48-e0094dc01ea5,Good application,5
b183adc9-751f-4326-b302-7100ac848111,Good,5
ee2974e8-49ef-4986-b5d3-40958d65902f,Worst app,1
c0b89929-f56b-482e-baa9-cfc9565e5086,Instagram kartik.rawat.2,5
ddb2d5ac-88d2-401b-b743-297bd840e069,"Oh Oh I Just Love it. Exhibit Yourself / Your Business / Whatever. Perfect Platform. Guaranteed Reach to Younger & Mid Generation. Must for Businesses (Small or Big). If you Have Not installed it please do. Great SEO Value if done rightly. Super App, Great Filters & Reels Integration is Awesome. A Craze Among College Students, Youngsters & Families - Best Social Media Going Forward in 2024 it's Getting Better Year After Year.",5
79e6a418-60e4-4e07-b335-7d47507a2052,Entertainment,5
cab4d6c7-ce14-4b9d-a5f9-dbaf0c585362,"Frustrating experience with Instagram Reels; despite a solid internet connection, persistent issues with refresh and content visibility persist. Hoping for a prompt resolution to fully enjoy the platform's engaging content. Edited Can't find any solution in last 4 months",1
714e4b99-ceea-4cf6-abc9-79460f6df9a1,Very beautiful app,5
a832ef67-fc9b-4c30-aea2-bc7ca7805c8d,Instagram is my best experience because my all secrets are there insta only,5
68a10061-6efd-44fa-99c7-975181f2c938,Op,5
d763b148-783b-4649-9d19-5c96ac24353a,M.o konk,3
e1e00850-e823-4936-8b3e-0106b3a146f7,I see very well app,4
9f49c6b4-facf-4ffe-ae0e-b6118070f833,Very good 👍,5
ae4f5658-8bb2-4535-9ed1-c42992b56b05,Amazing,5
016920d5-f991-4ae3-b17d-654103939d96,Disdainful Fisticuffs,5
04eb8275-a3b2-4637-b10f-23e667c7748b,😢😢,1
6b5ff7a9-ccd6-4a45-8778-e76a5b0857df,"Umm can u gix the bug it says ""SORRY THIS PAGE IS UNAVALIBLE"" ARGHH I HATE THIS BUGG",1
d33aff4a-c7b7-442f-a6fc-654c7783c1bf,very nice 👌,5
2ce0d679-6851-47f8-a83d-e804b0552205,Wow,5
4a80e081-98bf-4b8f-820f-37c17afce7f4,This is nice app,5
8a1abea8-828b-43b1-9700-3f16b1f6ac5e,Very smooth.,5
9849fbae-142d-4efa-b592-729ca07b31ee,Abhishek yadav ji,5
7dd28599-6b07-45fa-848d-e2f8824c910d,Nice ai,3
293194ed-bc8b-4bb6-9546-e3550eb9584d,"I've encounter an issue when posting on ig stories, the picture becomes blurred. please fix this",1
4e15e0cd-81cb-4550-a4cb-4baf38d5c27c,Very wonderful,5
d9281e6d-c951-4b1d-8f29-4ae429c8ab75,Good app,5
ecbfe35d-7bf6-4824-ba5f-0d29c04b0927,Yama appan mal SA be baat kar sakam san,4
3dc61193-f044-4a40-9837-4ab83a53fb64,"Can't post songs on my notes, nor can I listen to other's note songs. Can't create broadcasting channel group chat, even tho I have all the requirements to be able to, do I need to have 1k followers? Cause I only got 400-499 followers.",3
f3ed95f4-4430-4b57-a61f-97c392b18997,Good 👍,5
a7fa3bf6-24e1-4bee-a0e8-bbd1c5e8cae2,"Worst app because it is to addictive, once you start increasing your followers you feel bad if your followers number stuck on same position, app contains numerous vulgar reels that will effect you thinking and your actions",1
5988bda0-ca3d-4535-bedd-25a6e2720549,The Instagram app ghatiya aap no reply don't install no app?,1
dac3f9de-3915-4b5f-93eb-73c9b662b761,Yes this aap are very good 👍👍👍,5
34a141e8-59ac-4e79-97ca-ab89f5562003,"Very political algorithm. They do not use user data for algorithm-pushed content, but instead build an algorithm pushed by the government.",1
5f518d0f-29f5-490c-a9d4-011c32359a40,Nice,5
603c0a3d-a340-4e02-a9f2-a5c92561976f,🤴,5
081eba29-d71e-4db0-bc21-cc8d663ef7f7,This apply is good,5
9447b38d-c8cb-4918-8788-756ebedeb19a,It's an Amazing app ☺️☺️,5
6091b47a-dc18-4918-b9c4-47070576b5ff,Instagram bahut achha hai bhai log ese jarur instal kare,5
d79618dc-d3cc-44fb-81f2-443d4265fc95,"I love it, cause I get laid every week by a new hottie 🙂",5
00430bd0-341d-456b-b422-9ae0de9708a8,Oru mairu use ela ......,5
6ea02ba4-7a9b-40ea-8c98-537607bdc742,👍👍👍👍,4
debeb2de-9532-4871-b564-118421003c7a,😍😍😍😍,5
77423053-0688-4739-9179-e109cc95a660,Cool,5
b391d233-6eb0-4b0c-ad13-fb5317626000,"It works well and is amazing everything about it but I have only one problem it is that mojority of the time whenever am liking a video or story or post or unfollowing persons it gives a warning like note that says ""we limit how often you can do certain things"" as if am doing some illegal or against the rules and laws",5
83b1b60a-c39f-4264-b079-60849ff4a72e,hemant bhai⚡👿💫❣️❣️🥰🥰,2
6681743c-8640-48b9-b41e-6d7120302830,App will be very nice,5
19dba41a-57c3-4fca-b309-9c8d8a3ef126,Nice app 🤗🤗,5
08ae8f5c-eaff-49d0-aff4-2c961b4ce1d2,"This app is getting worse day by day, first then remove quality of life features like pausing reels, now they have a bug where it doesn't allow you to comment and like posts of anytime and gives you the same warning someone would get if they're suspended and deleting the app doesn't change anything, this app is actually starting to piss me off since I can't even enjoy using the app anymore. Oh, and they remove your comments and suspend you for no reason, and out of nowhere with 0 reasons why.",1
a2bfb437-a678-4c35-b0a9-ecd48fc215cd,Op,3
3a36d63c-0506-4eca-816d-d4828392d1d2,It is very nice,5
5669c885-4333-40fe-9d10-18ae128ea55b,7😀😀,5
63110a60-a13f-4854-917e-ecd76ec2debf,Good,1
7dcea495-b193-4f30-b37d-0c3631a5a2b4,Excellent 👌👍,4
4d023d35-b749-4566-ba68-230eed7a82fd,So nice,5
e0a20a88-eb4a-40b2-a9f7-96fc3183d0e8,7yarr,5
7ceb1a27-c3c0-4e06-a68b-2c5326391b92,its very nice app bt i did not log in my id again plzz help me,1
df8e0b97-644a-4cf9-816a-53ef989323f3,I can't leave any group or delete when I try it says network error but my network is good,3
e079eba4-75e4-4dc9-a1b9-4a2282f1e871,"एक एक मीनीटमे बहोत सारा अॅड ईस्टाग्रॅम को करना पडता है, मतलब ईस्टाग्रॅम सही नही होगा",1
98294d58-b587-4fc0-b2bb-de20ea0defe1,Hello call you side me you number,5
558ead7a-688e-42ee-937b-f935cb8e749b,Nice app 👌,5
459bd526-1e42-49a9-9899-2b0d10a70ea7,Nice,5
ff5bdc6f-ab27-46e7-a775-058e2a61aaff,It's not been letting me follow accounts for the past 3 months.,3
884715ef-a916-4abd-9388-8232f6438a57,Everything is perfect but why I am getting the suspension warning even though I had not posted any that kind of content too. Still whenever I login to insta it appears to me If it is a bug plz fix it Instagram ASAP,4
cc90fd5a-ff30-4c1a-9485-d58928b9c9d6,God app,5
80c6a25b-14f1-4fc0-bcab-564c670c846d,My favorite,4
73a14501-17ef-40be-91e3-2445c4d958b5,Ok,5
45112448-ee98-46f0-9122-5a598e135ccc,Super app,5
3a42ad14-e31f-42a6-bae3-259dbb6caded,Very good app,5
48addecc-1317-4205-9e73-0fad2b59e7e9,Very nice App,5
aa02a8ce-7d8e-433f-a165-c0ff7ec3e469,Please check your mails. The help/support team you need to take your consumers seriously.,3
9cbe3ccb-752d-441f-a0a5-dea42627bb50,🤟🏻😇😇,5
12e2df22-9d45-4ab9-a36d-fb3ec2354566,Life 2 patnar,5
cec5d224-a5b6-4c33-b029-70fbd2641e64,Very good 😊,5
a735456b-002d-4872-bf9c-22487476a4e7,ಶ್ರೀಹರಿ,5
e15ab763-75fe-4a11-92ba-59e68419ffde,Good,4
917056a3-4ada-4d12-bb4e-c6ad4eb51f89,This app needs the Elon Musk treatment.,1
1bb2da19-7983-4c4a-860e-d8595f86efbd,इंस्टाग्राम एक घटिया एप ह आप अगर इसमें बीजी हो गए तो और जो काम करना ह नहीं कर पाओग,1
cf0ffeb2-0d4d-41e5-a7ce-34234e573579,Good app for player and gamer,5
b871a1ce-d452-4c78-bd7a-7e4944dd3f36,My favorite app,5
ba19b5b1-3adf-4455-ac82-7b76187b50ab,This app is very useful and helpful.,5
c594177c-b733-4c44-aaca-44f9f8ef796c,A design interesting app,5
d67e3c24-b596-4a71-abae-81842484265e,Meri dusri account se koe bhi reels upload nhi ho rahi please Instagram team solve my problem,3
f06f7b8d-3e81-482e-b9c4-c58e57aca6b4,So good,5
f7ef0796-d170-4bb8-b130-de0e52bd1f46,Nice,5
6b1fec8c-051d-4ec5-99b8-af1e94c1f00d,Suraj,1
e42e9454-f4ed-4d5a-a5cb-2cccd53cf824,Goood,5
7953b114-ecff-4f6e-aa0b-8f70d7fd1e48,I must say Instagram is the best App to use Always ✅,5
6c4247a3-ed09-4cb3-bf13-e4b65905dc2b,This app is soo biased and they don't even let me comment,1
9feee7a0-bf46-46e9-8bff-3a497035b042,Hafsa,5
1051e73a-9cb0-4b3d-a3ff-854cf09811c7,Been around for ages of course a five,5
7a06b7b3-2bc4-473b-82ac-45230930dfa0,I am using Instagram from last 2 years . But recently update is not good please,5
fe21dae0-94e0-4e59-bf2b-13ed2482d806,Randomly decided I shared account info and locked me out. Just because i started posting stuff again. Then refuse to let me reset the password through my phone#. Overly sensitive at detecting violations and laughably bad software design when it comes to resetting passwords. I will not bother making a 2nd account. You would probably flag me again for not being a white chick.,1
5805876f-ace3-4d17-862e-bf133ed4ab91,Good,3
49700fd0-b2e2-4d80-93f5-c9f90c8eaa9b,Best app,5
67bdbefd-159f-4b36-bb21-69fdcb030218,Why it is asking update ... For the most times .,5
e277d587-9dff-4750-8eb6-31fcbe5c42fd,Sangu,1
4b7a85e9-979c-4c29-a5af-7d04ccd1bc57,This app is very nice👍,5
7eed5ba9-b5d8-4758-bab4-2dc17b5e99d0,"There's one thing I want to share that while posting story Instagram doesn't show sound off feature . In past there was videos that contain music ,we turned there music and sound off so as to not share musical video in order to get rid of sin but in recent update this feature isn't available. I hope you'll consider this matter and work on it. Otherwise app is amazing and delightful.",3
bbc80bd0-be50-413c-b71d-58a582669113,Not bad not good,3
500a02e0-b30f-499b-8c5a-2c279dcdf28a,Still can't even login my account lol,1
3da14e2a-669c-4926-85da-b3c2fde4713a,It's shows you so many ads.when you search on google websites somthing then you see ads this platform regarding you searched past on google.,1
070f7e73-9a80-4f85-8481-ffc37fbac586,👍,5
4e1de0d5-766b-413d-91cd-a8a0ca9afa02,Manav mula,5
c4ce99f2-fee8-4c0d-9f00-c2663a2ed30f,My favourite app in insta,5
55b2670e-1977-4822-9b7c-5bf33d4b9fa9,nice,5
987382e6-db82-48bb-8a06-584fe69719c3,Nice,5
e4e31332-c637-4aa8-8cca-ab0ccfe1ba1f,Call me 📞,4
51fa2df2-a6da-4e9d-bfb7-a887c87be2b3,Very good aap,5
98a60b29-62d7-4f64-b751-0373248cd787,Paraspanchal,5
02441596-ec7c-47e0-9c6d-6af8ea1569ed,Internet vayyyy,5
41e30eff-147e-4817-b252-3d81bb3f664a,CNN News 🗞️,3
9f3fa257-26ef-4ba9-ab60-51edc07c40b0,So many glitches..,3
ab38a5c7-3fc8-42e5-a556-d21215fb08ed,Nandesh,5
2c1f8c5f-d9f7-431a-8d25-ed021f2a3bef,It is nice social media app,5
52d6e2fc-b808-4473-ba9e-97300c180a0f,The app is good but there are no filters,3
ae71a3c3-101a-478b-bdeb-618b61a5c5c4,"Bro I can't use my account I had to submit to an appeal even thoo I didn't do anything the last thing I said on a post was ""I don't see the problem"" under a girls post she was talking about a pride flag and why people hang up on her while she's on call with them because she has a pride flag and now I haven't been able to use my account for like 2,3 or 4 days now! Instagram really strict on what you can say! Cuz there were so much more that I commented that wasn't even bad and it got token down!",1
531ecc94-047f-4f69-ac71-56c63726c7a0,Really help for me and more entertainment is here for us,5
2481057a-7f34-4886-9dca-1c11d3973b0a,Nice,4
95b52a83-7116-4a55-98f3-f99d1ca3ed74,U iiyan uu,4
ce72d2cc-53a0-42f9-b6a9-4e918c8e95cd,Very fantastic,5
77bb90c3-2919-4c4c-9d70-bfe8109241b3,🤍.,5
5e7cd8f3-de30-4f7b-83f9-6b506c446ea1,Good. But rules are more And want more money from users,3
bbaa1877-dba3-4be6-bc75-92753f6b8624,DO NOT SUGGEST PEOPLE TO ME,4
aeb243ac-27fd-4af5-8bb7-424567d757a3,Entertainment entertainment and entertainment,5
c7f37d51-613a-4e67-b7ca-0bd81c8f7983,Ajay,5
bbfb6bbf-c9ab-4dcd-8f95-656377df015a,Good,5
099ab338-79f3-4426-bf09-90cc051f6445,Why does the follower and message color change to black the second time i.e. after I log in to my Instagram account?,1
eb92f014-e57a-453e-a6ec-1d5feeebd65c,"Fails as a social media platform on all fronts. Does not show me the uploads of the people I follow without having to specifically select the ""following option"" will instead bury me in a deluge of recommended pages despite me pausing that ""feature"". In other words it doesn't work. Also the direct messages are broken. Messages are not being received by either me or the people I'm talking to. Force closing and deleting cache used to fix this issue temporarily. Not anymore. Embarrassing, honestly.",1
a36b009f-db64-4910-83ae-35a7e3397466,Worse video editor ever tiktok beats instagram,1
99629632-70d6-437f-86a9-e20a865e8758,Best app ever,5
40c534d4-0726-466f-91a1-5a1dba63645d,This is a very good app,5
9f4bec6d-9515-4735-be2d-e300efc6388c,"Instagram works better,I am fully satisfied, recommend others to install and watch Instagram",4
8bdde719-d39b-4664-9716-4df37bacaa14,❤️,5
1f6b8fae-e2d6-454d-bae1-8f35994e5439,best app and great,5
062dae09-7107-4bff-b758-67cec47b71f5,Amit kakodiya And brother,5
ad172797-469b-4dee-9bc0-c378f07e2c23,Ammailu reply esthaleru dinni meeru drustila pettu koni inka private acc laku msg lu Petta vastha ledhu kabbati edhi kuda correct chey mark mowa...!!!!!,3
542db7fe-3344-4640-93f5-088ab37759ae,Waste of time,1
53ad5b4a-1ec9-4de1-be17-25db2e4d4e89,Nice app,2
d7b607f9-7ee4-4c26-9469-092ccc211238,Best app,5
a7a65d83-18a8-4083-a2f2-f5e567702b40,Much ograciasz,2
b6fd918f-6628-4866-8aa9-dba366b6107f,Guja,5
7f7cdd19-1568-46b2-a3fb-c3427736b9de,The besttt....,5
e572fabd-d9e5-4148-98ac-caf6101f3fe5,Zsz se bw BJ BCD snn zz was Baexsaas w3sh xz BBC ssrwabb,4
d3f4ec54-c2f9-4e8e-a040-3262ca9644aa,Super,5
8c5199a4-52b3-4732-965f-a5608df08b7f,Best social media app best experience with insta,5
b7b8ce14-67c4-45de-9bdc-17a2002830f2,LOVE THIS APP! LOVE IT CONNECTING WITH FB. GREAT MUSIC!,5
fab59e1d-ffcf-4792-a1e5-8e43ac1a36a8,"its good, and have nice quality......",5
11644c06-bf0d-4c97-ad66-6306083dac79,Kamal kumar singh gujjar dudhla Wall 🧱 h Zfceç,2
